ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Nordeste,MA,2103307,Interior,Municipal,Urbana,158.809827,268.330544,Masculino,Não quero declarar,Outubro,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3503901,Interior,Estadual,Urbana,264.355598,235.536894, ,Branca,Abril,2002,"Sim, três","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Mais de 3 horas,Não,Somente continuar estudando
2017,Sul,SC,4203956,Interior,Estadual,Urbana,207.949856,229.360513,Feminino,Branca,Outubro,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5207907,Interior,Estadual,Urbana,284.428534,315.639655,Masculino,Preta,Julho,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sul,PR,4106902,Capital,Estadual,Urbana,325.89863,339.20291,Masculino,Parda,Agosto,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2928000,Interior,Municipal,Urbana,279.872423,266.745941,Feminino,Preta,Outubro,2001,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PI,2207702,Interior,Estadual,Urbana,269.462973,205.727895,Masculino,Parda,Novembro,1999,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Norte,AM,1302603,Capital,Estadual,Urbana,251.021902,221.590026,Masculino,Branca,Março,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,RS,4314407,Interior,Municipal,Urbana,236.29765,190.191784,Feminino,Branca,Junho,2000,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2110708,Interior,Municipal,Urbana,247.645175,243.881172,Masculino,Branca,Junho,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5210000,Interior,Municipal,Urbana,205.45622,223.901621,Masculino,Parda,Outubro,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2928109,Interior,Estadual,Urbana,211.081693,223.679449,Feminino,Preta,Março,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Norte,PA,1506708,Interior,Municipal,Urbana,263.246789,237.820431,Masculino,Parda,Maio,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2912301,Interior,Municipal,Urbana,197.321906,227.684637,Feminino,Parda,Dezembro,2000,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3522307,Interior,Estadual,Rural,280.52864,292.15845,Feminino,Parda,Junho,2003,Não tem,Completou a Faculdade,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3167103,Interior,Estadual,Urbana,236.184158,169.930927,Masculino,Preta,Setembro,2001,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3537800,Interior,Estadual,Urbana,171.089642,127.555041,Masculino,Não quero declarar,Fevereiro,2002, ,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou o Ensino Médio, mas não completou a Faculdade", , , ,Somente trabalhar
2017,Nordeste,BA,2916807,Interior,Municipal,Urbana,156.942217,164.881614,Masculino,Parda,Janeiro,2000,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Nordeste,CE,2312205,Interior,Municipal,Urbana,155.713855,166.983222,Feminino,Branca,Outubro,2001,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3541000,Interior,Municipal,Urbana,323.265498,365.780327,Masculino,Branca,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade", ,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2919207,Interior,Municipal,Urbana,240.730848,153.716451,Feminino,Parda,Novembro,2000,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei, ,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3545100,Interior,Estadual,Urbana,285.4114,278.275019,Feminino,Branca,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2312106,Interior,Municipal,Urbana,292.421975,273.093185,Feminino,Parda,Maio,2003,Não tem,Completou a Faculdade,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sul,SC,4208906,Interior,Municipal,Urbana,212.16268,242.741136,Feminino,Branca,Dezembro,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,RN,2408102,Capital,Estadual,Urbana,210.859832,259.150788,Masculino,Parda,Janeiro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Norte,AM,1300508,Interior,Estadual,Rural,190.65368,204.258095,Feminino,Parda,Maio,2002,Não tem,Não sei,Não sei,Menos de 1 hora,Mais de 3 horas,Não,Ainda não sei
2017,Nordeste,BA,2919553,Interior,Municipal,Urbana,354.362286,297.122079,Feminino,Parda,Dezembro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2603454,Interior,Estadual,Urbana,311.368472,265.314315,Feminino,Amarela,Julho,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3102100,Interior,Estadual,Urbana,227.130335,274.412691,Feminino,Branca,Abril,2000,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3163508,Interior,Municipal,Rural,320.436179,282.206038,Feminino,Branca,Janeiro,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,BA,2930709,Interior,Municipal,Urbana,209.355398,192.338888,Feminino,Preta,Março,2003,Não tem, ,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2611606,Capital,Estadual,Urbana,208.224717,212.734949,Feminino,Parda,Março,2003,Não tem,Não sei,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2902252,Interior,Municipal,Urbana,221.342116,274.728036,Feminino,Parda,Março,2003,Não tem,Completou a Faculdade,Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2313252,Interior,Municipal,Rural,201.913056,224.964078,Feminino,Branca,Junho,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3556503,Interior,Estadual,Urbana,249.364639,176.713126,Masculino,Parda,Maio,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2104909,Interior,Municipal,Rural,249.986422,219.170168,Feminino,Parda,Junho,2003,Não tem,Não sei,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,MA,2111300,Capital,Estadual,Rural,233.045654,218.326361,Feminino,Parda,Agosto,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4127700,Interior,Estadual,Urbana,298.48544,324.698739,Masculino,Preta,Julho,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Mais de 3 horas,Não,Ainda não sei
2017,Nordeste,AL,2700300,Interior,Municipal,Rural,266.906751,282.132875,Masculino,Preta,Março,2003,Não tem,Não sei,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PB,2505238,Interior,Estadual,Urbana,206.741493,198.612075,Masculino,Branca,Agosto,2003,Não tem,Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,PE,2603009,Interior,Estadual,Urbana,267.302542,220.31406,Feminino,Amarela,Julho,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,AL,2704302,Capital,Estadual,Urbana,276.104037,220.140626,Feminino,Parda,Abril,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2512002,Interior,Municipal,Urbana,203.937131,276.378424,Masculino,Não quero declarar,Outubro,2002,Não tem,Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Centro-Oeste,MT,5106307,Interior,Estadual,Urbana,270.053684,290.150909,Masculino,Parda,Março,2003,"Sim, dois",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,SC,4219358,Interior,Estadual,Urbana,276.314549,267.507138,Feminino,Não quero declarar,Junho,2001,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente trabalhar
2017,Sudeste,SP,3516408,Interior,Estadual,Urbana,262.215331,243.783696,Feminino,Não quero declarar,Janeiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,286.294216,244.456695,Feminino,Branca,Maio,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade", , , , , 
2017,Sudeste,SP,3518800,Interior,Estadual,Urbana,284.098415,274.483786,Feminino,Branca,Novembro,2002,"Sim, um",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,RJ,3304904,Interior,Estadual,Urbana,247.57168,308.350122,Masculino,Parda,Maio,2002,"Sim, um",Completou a Faculdade,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3514924,Interior,Municipal,Urbana,274.361875,273.018737,Masculino,Branca,Novembro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2930402,Interior,Municipal,Urbana,207.731741,222.286947,Feminino,Parda,Outubro,2002,Não tem,Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,MA,2102804,Interior,Municipal,Urbana,280.926084,289.645978,Feminino,Parda,Julho,2002,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas","Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Nordeste,PE,2604502,Interior,Municipal,Urbana,284.849007,269.799674,Feminino,Parda,Fevereiro,2004,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sudeste,SP,3523602,Interior,Estadual,Urbana,236.009622,217.783926,Feminino,Não quero declarar,Abril,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Menos de 1 hora,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3543402,Interior,Estadual,Urbana,238.268615,248.039337,Feminino,Parda,Março,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3517505,Interior,Municipal,Urbana,256.025316,234.994403,Feminino,Parda,Janeiro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MT,5107909,Interior,Estadual,Urbana,322.869212,293.355775,Feminino,Branca,Julho,2002,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Sim,Somente continuar estudando
2017,Norte,AC,1200401,Capital,Estadual,Urbana,318.200655,282.238008,Feminino,Parda,Outubro,2001,"Sim, um",Completou a Faculdade,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5208806,Interior,Municipal,Urbana,278.413771,272.627658,Masculino,Parda,Julho,2001,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2607802,Interior,Municipal,Urbana,163.965629,234.093196,Masculino,Não quero declarar,Janeiro,2002,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,CE,2309508,Interior,Municipal,Urbana,224.288895,216.661943,Masculino,Não quero declarar,Outubro,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Completou a Faculdade,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Norte,PA,1508159,Interior,Municipal,Urbana,209.412364,207.760643,Feminino,Parda,Abril,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sul,SC,4209102,Interior,Municipal,Urbana,320.159169,377.359261,Feminino,Não quero declarar,Março,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sul,SC,4202008,Interior,Estadual,Urbana,334.232108,314.841345,Feminino,Branca,Janeiro,2003,"Sim, dois","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Norte,AC,1200807,Interior,Estadual,Rural,233.218482,194.908929,Masculino,Parda,Agosto,2002,Não tem,Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,BA,2925303,Interior,Municipal,Rural,195.175854,265.971217,Feminino,Preta,Julho,2002,Não tem,Não sei,Não sei,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,BA,2917805,Interior,Municipal,Rural,262.140018,246.231891,Masculino,Preta,Janeiro,2000,Não tem,Nunca estudou,Nunca estudou,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MS,5002704,Capital,Municipal,Urbana,324.658754,321.476994,Masculino,Branca,Junho,2003,"Sim, três",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3556107,Interior,Estadual,Urbana,311.283133,320.959598,Feminino,Branca,Outubro,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2302503,Interior,Municipal,Rural,299.446599,314.232957,Feminino,Branca,Março,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Urbana,227.441612,280.954162,Feminino,Parda,Outubro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,273.300611,293.150147,Masculino,Não quero declarar,Outubro,1999,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,254.417912,229.894508,Feminino,Preta,Novembro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,306.103365,289.591147,Feminino,Branca,Abril,2003,"Sim, um",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,TO,1702109,Interior,Estadual,Urbana,263.207507,322.864074,Feminino,Parda,Janeiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei, ,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,RN,2407500,Interior,Municipal,Rural,204.51506,214.602591,Masculino,Branca,Janeiro,2002,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,2910727,Interior,Estadual,Urbana,198.72607,194.86796, ,Preta,Abril,2002,Não tem,Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,198.911184,213.132343,Masculino,Parda,Agosto,2001,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,MA,2112902,Interior,Municipal,Urbana,212.966988,175.278817,Feminino,Parda,Julho,2003,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,SP,3509304,Interior,Municipal,Urbana,302.394039,323.729063,Feminino,Parda,Junho,2003,"Sim, dois","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,PB,2501500,Interior,Municipal,Rural,233.877784,211.520241,Masculino,Branca,Julho,2000,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental", , , , , 
2017,Sul,RS,4314902,Capital,Estadual,Urbana,185.532312,200.628559,Masculino,Não quero declarar,Maio,2003,"Sim, um",Não sei,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3530706,Interior,Estadual,Urbana,302.521635,235.265593,Feminino,Parda,Março,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,183.326098,198.95341,Feminino,Parda,Março,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3169901,Interior,Estadual,Urbana,270.147839,246.925515,Feminino,Preta,Junho,2003,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,MG,3149903,Interior,Municipal,Urbana,287.256311,276.660513,Masculino,Parda,Outubro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3503901,Interior,Estadual,Urbana,301.417564,234.331185,Masculino,Preta,Dezembro,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Norte,PA,1503309,Interior,Municipal,Urbana,233.304593,200.334397,Feminino,Parda,Outubro,2002,"Sim, um",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Norte,AM,1302603,Capital,Estadual,Urbana,199.599686,215.834402, ,Parda,Janeiro,2000,"Sim, dois", ,Não sei,Menos de 1 hora,Mais de 3 horas,Não,Somente continuar estudando
2017,Sudeste,RJ,3301009,Interior,Municipal,Rural,162.941278,146.031703,Masculino,Não quero declarar,Agosto,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,ES,3201506,Interior,Municipal,Urbana,271.140676,184.021495, ,Parda,Novembro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas, ,Não,Somente continuar estudando
2017,Nordeste,MA,2101202,Interior,Municipal,Urbana,329.769821,284.706605,Masculino,Parda,Março,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4122156,Interior,Estadual,Urbana,277.337412,275.720628,Feminino,Parda,Julho,2003,Não tem,Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,145.814955,187.555958,Feminino,Parda,Maio,2002,Não tem,Não sei,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,MG,3170107,Interior,Estadual,Urbana,252.055894,267.796046,Masculino,Preta,Maio,2000,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente trabalhar
